country,cabr,year,cut,subcut,indicator,value,se,N,method,fielddate,sector_MS
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_tax6,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_tax7,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_tax8,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,tr1,7.236138344,0.7139606,136.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,tr16,10.19734383,1.7199183,767.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_tr18_median,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_tr19,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_tr20,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,tr21,58.10800171,4.3129697,247.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,tr22,31.58113098,4.36994,509.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,tr23,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_tr24_median,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_tr25,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_tr26,84.83052063,2.2733524,643.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,tr5,5.450721741,0.9096466,767.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,tr9,6.446264267,2.598767,643.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_wk1,23.944664,2.9635506,764.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,wk10,8.907008171,2.358079,759.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,wk15,74.44942474,0.9653068,509.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,wk19,73.2168808,1.9148332,506.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,wk2,72.72838593,,11.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,wk20,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,wk21,82.65450287,12.591089,766.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,wk22,84.38054657,1.8168705,759.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,wk23,95.29023743,0.7774795,743.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_wk24,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_wk25,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_wk26,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_wk27,.,,,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,bready_wk28,84.08920288,1.592165,763.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,wk8,17.12335968,0.6303594,759.0,Global,,
Viet Nam2015,VNM,2015.0,Gender of Top Manager,Top manager is male,wk9,2.880204201,1.3619717,763.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,_sample,1,0.0,145.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bus1,6.130274773,2.6063938,11.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bus2,17.94986343,0.11438394,9.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_bus3_median,20,3.6074972,25.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bus5,.0902283117,0.09491988,123.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,car1,11.07665157,0.9514063,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,car2,98.13510895,0.69581544,145.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,car7,1.87457633,0.80155104,145.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,car8,.9056741595,0.5977815,145.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_comp1,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_comp2,7.495463848,3.3188088,73.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_comp3,9.78754425,3.9576569,73.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_comp4,82.71698761,5.005955,73.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_comp5,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_comp6,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_comp7,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_comp8,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_comp9,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,corr1,2.106226683,1.0089097,67.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,corr10,0,0.0,9.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,corr11,3.230151892,2.5722358,111.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,corr2,35.90918732,22.11773,21.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,corr4,74.40044403,9.45522,103.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,corr6,0,0.0,14.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,corr7,0,0.0,8.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,corr8,2.250972748,2.4514065,28.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,corr9,0,0.0,13.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,crime9,0,0.0,74.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,disp1,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,disp2,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_disp3,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_disp4,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_disp5,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_disp6,84.61352539,5.972392,74.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin1,62.0374794,8.03001,75.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin11,94.91674805,2.703701,74.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin12,46.50818253,7.974338,77.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin13,44.9878273,9.544548,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin14,37.99457169,8.84432,141.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin16,7.354444981,5.7558556,131.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin20,50.12135315,10.203846,140.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin21,.3415894806,0.17620221,66.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin23,.2432003617,0.21834064,130.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin24,12.75402451,6.5730505,130.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_fin26,1.215398312,0.93670577,70.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_fin27,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_fin28,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_fin29,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_fin30,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_fin31,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_fin32,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_fin33,80.99563599,4.603491,131.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,fin7,23.44349861,6.4795284,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,gend1,42.21465302,9.780362,140.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,gend2,34.87159729,6.026156,102.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,gend3,39.49527359,5.3680015,62.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,gend4,18.37573814,8.377487,142.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,gend5,31.37192917,4.491412,63.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,gend6,13.80496502,5.960709,139.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_gend7,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,gend8,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,gend9,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,graft2,1.663777351,0.86319727,90.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,graft3,2.283041,0.9258751,90.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_in1_median,45,3.224682,14.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,in11,9.254364014,5.7619486,136.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,in12,3.401680946,1.9636775,144.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,in16,25.16168404,6.3024454,142.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_in18,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,in19,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_in2,.3027748168,0.07713674,141.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,in20,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_in21,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_in22_median,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_in23,78.73152161,6.365553,136.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,in24,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,in25,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,in26,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_in3_median,0,0.8168933,140.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_in4_median,0,0.21120796,135.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_in5_median,7,2.1852973,6.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_in9,42.16716766,10.078251,141.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,infor1,51.05578232,9.514048,142.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,infor2,8.336750031,3.5413806,119.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,infor4,97.01885223,2.2203708,144.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,infor5,.1299285591,0.09646654,144.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,lform3,47.92474747,10.106382,145.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,mgmt1,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,mgmt2,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,mgmt3,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,mgmt4,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,mgmt5,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,mgmt6,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,mgmt7,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,mgmt8,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,mgmt9,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst1,13.76965141,6.8414044,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst10,2.113389969,1.5924876,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst11,.0403780527,0.04321214,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst12,18.57641029,10.080143,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst13,5.167056561,4.157704,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst14,7.064649105,3.0216908,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst15,14.43371964,8.006618,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst2,2.167944908,2.1605146,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst3,.6097545028,0.65255255,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst4,6.180200577,6.2898684,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst5,1.306892157,1.1973634,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst6,0,0.0,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst7,.043619927,0.046679568,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst8,4.176593304,2.3728173,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,obst9,24.34974098,10.041574,124.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,perf1,1.589780331,4.4949594,135.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,perf2,5.58761549,2.5363047,140.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,perf3,-3.847201347,3.770499,134.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,perf4,40.73042679,9.746595,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,reg1,1.109419227,0.22591542,138.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_reg10,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_reg11,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_reg12,92.24260712,2.6137557,129.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,reg2_c,1.338662982,0.17237833,67.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,reg4,2.480076551,1.2209946,141.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,reg5,4.812851906,4.262933,122.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,reg6,48.51753998,10.011725,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,reg8,.3961493969,0.2676999,129.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_reg9,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_t1,16.55791664,8.651574,141.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,t10,5.337464809,2.2363527,100.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_t11,3.35949707,1.8069054,100.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,t3,78.37264252,3.267026,96.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,t4,4.305461407,2.4868202,98.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,t5,27.32282448,8.248516,144.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,t7,6.463819981,2.1882436,144.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,t8,49.18973541,5.1553903,18.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,t9,17.42670059,3.9545858,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tax1_median,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tax2,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tax3,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tax4_median,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tax5_median,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tax6,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tax7,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tax8,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,tr1,3.707012653,0.598206,23.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,tr16,3.779355288,1.0651557,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tr18_median,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tr19,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tr20,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,tr21,69.19142914,9.38013,31.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,tr22,12.20572472,2.8906524,98.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,tr23,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tr24_median,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tr25,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_tr26,92.30914307,2.7339802,114.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,tr5,1.881546378,0.4627856,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,tr9,0,0.0,114.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_wk1,20.30251884,7.0882864,145.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,wk10,2.098421097,1.1306584,141.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,wk15,75.02229309,1.9959402,102.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,wk19,77.17224121,3.8610575,102.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,wk2,81.88812256,,2.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,wk20,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,wk21,48.45407867,6.020592,145.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,wk22,88.09181213,2.061631,145.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,wk23,85.17272949,3.270015,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_wk24,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_wk25,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_wk26,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_wk27,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,bready_wk28,92.11725616,2.5607429,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,wk8,14.69779587,1.2004707,140.0,Global,,
Viet Nam2015,VNM,2015.0,Location,Mekong River Delta,wk9,1.07030046,0.8738446,143.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,_sample,1,0.0,210.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,bus1,8.273759842,2.365276,13.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,bus2,12.26472187,8.609654,23.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,bready_bus3_median,15,8.403742,31.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,bus5,2.258137703,2.2974863,183.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,car1,11.43865871,1.1309341,210.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,car2,97.53120422,1.1878853,210.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,car7,.9721964598,0.377343,210.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,car8,2.393606186,2.221084,210.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,bready_comp1,.,,,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,bready_comp2,4.878707409,3.6752062,95.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,bready_comp3,15.25100136,3.803419,95.0,Global,,
Viet Nam2015,VNM,2015.0,Location,North Central Area And Central Coastal Area,bready_comp4,79.87029266,4.9852996,95.0,Global,,
